Pokemon,Move
SANDILE,MOVE_ROAR
SANDILE,MOVE_ROCK_CLIMB
SANDILE,MOVE_ROCK_SLIDE
SANDILE,MOVE_ROCK_TOMB
SANDILE,MOVE_ROUND
SANDILE,MOVE_SANDSTORM
SANDILE,MOVE_SAND_ATTACK
SANDILE,MOVE_SAND_TOMB
SANDILE,MOVE_SCARY_FACE
SANDILE,MOVE_SCORCHING_SANDS
SANDILE,MOVE_SECRET_POWER
SANDILE,MOVE_SHADOW_CLAW
SANDILE,MOVE_SKITTER_SMACK
SANDILE,MOVE_SLEEP_TALK
SANDILE,MOVE_SLUDGE_BOMB
SANDILE,MOVE_SNARL
SANDILE,MOVE_SNATCH
SANDILE,MOVE_SNORE
SANDILE,MOVE_SPITE
SANDILE,MOVE_STEALTH_ROCK
SANDILE,MOVE_STOMPING_TANTRUM
SANDILE,MOVE_STONE_EDGE
SANDILE,MOVE_SUBSTITUTE
SANDILE,MOVE_SWAGGER
SANDILE,MOVE_TACKLE
SANDILE,MOVE_TAKE_DOWN
SANDILE,MOVE_TAUNT
SANDILE,MOVE_TERA_BLAST
SANDILE,MOVE_THIEF
SANDILE,MOVE_THRASH
SANDILE,MOVE_THUNDER_FANG
SANDILE,MOVE_TORMENT
SANDILE,MOVE_TOXIC
SANDILE,MOVE_UPROAR
ARTICUNO_GALAR,MOVE_AGILITY
ARTICUNO_GALAR,MOVE_AIR_CUTTER
ARTICUNO_GALAR,MOVE_AIR_SLASH
ARTICUNO_GALAR,MOVE_ALLY_SWITCH
ARTICUNO_GALAR,MOVE_ANCIENT_POWER
ARTICUNO_GALAR,MOVE_BRAVE_BIRD
ARTICUNO_GALAR,MOVE_CALM_MIND
ARTICUNO_GALAR,MOVE_CONFUSION
ARTICUNO_GALAR,MOVE_DOUBLE_TEAM
ARTICUNO_GALAR,MOVE_DREAM_EATER
ARTICUNO_GALAR,MOVE_DUAL_WINGBEAT
ARTICUNO_GALAR,MOVE_ENDURE
ARTICUNO_GALAR,MOVE_EXPANDING_FORCE
ARTICUNO_GALAR,MOVE_FACADE
ARTICUNO_GALAR,MOVE_FLY
ARTICUNO_GALAR,MOVE_FREEZING_GLARE
ARTICUNO_GALAR,MOVE_FUTURE_SIGHT
ARTICUNO_GALAR,MOVE_GIGA_IMPACT
ARTICUNO_GALAR,MOVE_GUARD_SWAP
ARTICUNO_GALAR,MOVE_GUST
ARTICUNO_GALAR,MOVE_HELPING_HAND
ARTICUNO_GALAR,MOVE_HURRICANE
ARTICUNO_GALAR,MOVE_HYPER_BEAM
ARTICUNO_GALAR,MOVE_HYPER_VOICE
ARTICUNO_GALAR,MOVE_HYPNOSIS
ARTICUNO_GALAR,MOVE_IMPRISON
ARTICUNO_GALAR,MOVE_LIGHT_SCREEN
ARTICUNO_GALAR,MOVE_MIND_READER
ARTICUNO_GALAR,MOVE_POWER_SWAP
ARTICUNO_GALAR,MOVE_PROTECT
ARTICUNO_GALAR,MOVE_PSYBEAM
ARTICUNO_GALAR,MOVE_PSYCHIC
ARTICUNO_GALAR,MOVE_PSYCHIC_NOISE
ARTICUNO_GALAR,MOVE_PSYCHO_CUT
ARTICUNO_GALAR,MOVE_PSYCHO_SHIFT
ARTICUNO_GALAR,MOVE_PSYSHOCK
ARTICUNO_GALAR,MOVE_RAIN_DANCE
ARTICUNO_GALAR,MOVE_RECOVER
ARTICUNO_GALAR,MOVE_REFLECT
ARTICUNO_GALAR,MOVE_REST
ARTICUNO_GALAR,MOVE_ROUND
ARTICUNO_GALAR,MOVE_SCARY_FACE
ARTICUNO_GALAR,MOVE_SHADOW_BALL
ARTICUNO_GALAR,MOVE_SKILL_SWAP
ARTICUNO_GALAR,MOVE_SLEEP_TALK
ARTICUNO_GALAR,MOVE_SNORE
ARTICUNO_GALAR,MOVE_SNOWSCAPE
ARTICUNO_GALAR,MOVE_STEEL_WING
ARTICUNO_GALAR,MOVE_STORED_POWER
ARTICUNO_GALAR,MOVE_SUBSTITUTE
ARTICUNO_GALAR,MOVE_SUNNY_DAY
ARTICUNO_GALAR,MOVE_SWIFT
ARTICUNO_GALAR,MOVE_TAILWIND
ARTICUNO_GALAR,MOVE_TAKE_DOWN
ARTICUNO_GALAR,MOVE_TERA_BLAST
ARTICUNO_GALAR,MOVE_TRICK
ARTICUNO_GALAR,MOVE_TRICK_ROOM
ARTICUNO_GALAR,MOVE_U_TURN
VAPOREON,MOVE_ACID_ARMOR
VAPOREON,MOVE_ALLURING_VOICE
VAPOREON,MOVE_AQUA_RING
VAPOREON,MOVE_AQUA_TAIL
VAPOREON,MOVE_ATTRACT
VAPOREON,MOVE_AURORA_BEAM
VAPOREON,MOVE_BABY_DOLL_EYES
VAPOREON,MOVE_BATON_PASS
VAPOREON,MOVE_BIDE
VAPOREON,MOVE_BITE
VAPOREON,MOVE_BLIZZARD
VAPOREON,MOVE_BODY_SLAM
VAPOREON,MOVE_BRINE
VAPOREON,MOVE_BUBBLE
VAPOREON,MOVE_BUBBLE_BEAM
VAPOREON,MOVE_CALM_MIND
VAPOREON,MOVE_CAPTIVATE
VAPOREON,MOVE_CHARM
VAPOREON,MOVE_CHILLING_WATER
VAPOREON,MOVE_CONFIDE
VAPOREON,MOVE_COPYCAT
VAPOREON,MOVE_COVET
VAPOREON,MOVE_CURSE
VAPOREON,MOVE_DETECT
VAPOREON,MOVE_DIG
VAPOREON,MOVE_DISARMING_VOICE
VAPOREON,MOVE_DIVE
VAPOREON,MOVE_DOUBLE_EDGE
VAPOREON,MOVE_DOUBLE_KICK
VAPOREON,MOVE_DOUBLE_TEAM
VAPOREON,MOVE_ECHOED_VOICE
VAPOREON,MOVE_ENDURE
VAPOREON,MOVE_FACADE
VAPOREON,MOVE_FAKE_TEARS
VAPOREON,MOVE_FLAIL
VAPOREON,MOVE_FLIP_TURN
VAPOREON,MOVE_FOCUS_ENERGY
VAPOREON,MOVE_FRUSTRATION
VAPOREON,MOVE_GIGA_IMPACT
VAPOREON,MOVE_GROWL
VAPOREON,MOVE_HAIL
VAPOREON,MOVE_HAZE
VAPOREON,MOVE_HEADBUTT
VAPOREON,MOVE_HEAL_BELL
VAPOREON,MOVE_HELPING_HAND
VAPOREON,MOVE_HIDDEN_POWER
VAPOREON,MOVE_HYDRO_PUMP
VAPOREON,MOVE_HYPER_BEAM
VAPOREON,MOVE_HYPER_VOICE
VAPOREON,MOVE_ICE_BEAM
VAPOREON,MOVE_ICY_WIND
VAPOREON,MOVE_IRON_TAIL
VAPOREON,MOVE_LASER_FOCUS
VAPOREON,MOVE_LAST_RESORT
VAPOREON,MOVE_LIQUIDATION
VAPOREON,MOVE_MIMIC
VAPOREON,MOVE_MIST
VAPOREON,MOVE_MUDDY_WATER
VAPOREON,MOVE_MUD_SLAP
VAPOREON,MOVE_NATURAL_GIFT
VAPOREON,MOVE_PAY_DAY
VAPOREON,MOVE_PROTECT
VAPOREON,MOVE_QUICK_ATTACK
VAPOREON,MOVE_RAGE
VAPOREON,MOVE_RAIN_DANCE
VAPOREON,MOVE_REFLECT
VAPOREON,MOVE_REST
VAPOREON,MOVE_RETALIATE
VAPOREON,MOVE_RETURN
VAPOREON,MOVE_ROAR
VAPOREON,MOVE_ROCK_SMASH
VAPOREON,MOVE_ROUND
VAPOREON,MOVE_SAND_ATTACK
VAPOREON,MOVE_SCALD
VAPOREON,MOVE_SECRET_POWER
VAPOREON,MOVE_SHADOW_BALL
VAPOREON,MOVE_SIGNAL_BEAM
VAPOREON,MOVE_SKULL_BASH
VAPOREON,MOVE_SLEEP_TALK
VAPOREON,MOVE_SNORE
VAPOREON,MOVE_STORED_POWER
VAPOREON,MOVE_STRENGTH
VAPOREON,MOVE_SUBSTITUTE
VAPOREON,MOVE_SUNNY_DAY
VAPOREON,MOVE_SURF
VAPOREON,MOVE_SWAGGER
VAPOREON,MOVE_SWIFT
VAPOREON,MOVE_SYNCHRONOISE
VAPOREON,MOVE_TACKLE
VAPOREON,MOVE_TAIL_WHIP
VAPOREON,MOVE_TAKE_DOWN
VAPOREON,MOVE_TAUNT
VAPOREON,MOVE_TERA_BLAST
VAPOREON,MOVE_TICKLE
VAPOREON,MOVE_TOXIC
VAPOREON,MOVE_TRAILBLAZE
VAPOREON,MOVE_WATERFALL
VAPOREON,MOVE_WATER_GUN
VAPOREON,MOVE_WATER_PULSE
VAPOREON,MOVE_WEATHER_BALL
VAPOREON,MOVE_WHIRLPOOL
VAPOREON,MOVE_WISH
VAPOREON,MOVE_WORK_UP
VAPOREON,MOVE_YAWN
HIPPOPOTAS,MOVE_AMNESIA
HIPPOPOTAS,MOVE_ATTRACT
HIPPOPOTAS,MOVE_BITE
HIPPOPOTAS,MOVE_BODY_PRESS
HIPPOPOTAS,MOVE_BODY_SLAM
HIPPOPOTAS,MOVE_BULLDOZE
HIPPOPOTAS,MOVE_CAPTIVATE
HIPPOPOTAS,MOVE_CONFIDE
HIPPOPOTAS,MOVE_CRUNCH
HIPPOPOTAS,MOVE_CURSE
HIPPOPOTAS,MOVE_DIG
HIPPOPOTAS,MOVE_DOUBLE_EDGE
HIPPOPOTAS,MOVE_DOUBLE_TEAM
HIPPOPOTAS,MOVE_EARTHQUAKE
HIPPOPOTAS,MOVE_EARTH_POWER
HIPPOPOTAS,MOVE_ENDURE
HIPPOPOTAS,MOVE_FACADE
HIPPOPOTAS,MOVE_FIRE_FANG
HIPPOPOTAS,MOVE_FISSURE
HIPPOPOTAS,MOVE_FRUSTRATION
HIPPOPOTAS,MOVE_HEADBUTT
HIPPOPOTAS,MOVE_HELPING_HAND
HIPPOPOTAS,MOVE_HIDDEN_POWER
HIPPOPOTAS,MOVE_HIGH_HORSEPOWER
HIPPOPOTAS,MOVE_ICE_FANG
HIPPOPOTAS,MOVE_IRON_TAIL
HIPPOPOTAS,MOVE_MUDDY_WATER
HIPPOPOTAS,MOVE_MUD_BOMB
HIPPOPOTAS,MOVE_MUD_SHOT
HIPPOPOTAS,MOVE_MUD_SLAP
HIPPOPOTAS,MOVE_NATURAL_GIFT
HIPPOPOTAS,MOVE_PROTECT
HIPPOPOTAS,MOVE_REST
HIPPOPOTAS,MOVE_RETURN
HIPPOPOTAS,MOVE_REVENGE
HIPPOPOTAS,MOVE_ROAR
HIPPOPOTAS,MOVE_ROCK_SLIDE
HIPPOPOTAS,MOVE_ROCK_SMASH
HIPPOPOTAS,MOVE_ROCK_TOMB
HIPPOPOTAS,MOVE_ROUND
HIPPOPOTAS,MOVE_SANDSTORM
HIPPOPOTAS,MOVE_SAND_ATTACK
HIPPOPOTAS,MOVE_SAND_TOMB
HIPPOPOTAS,MOVE_SCORCHING_SANDS
HIPPOPOTAS,MOVE_SECRET_POWER
HIPPOPOTAS,MOVE_SLACK_OFF
HIPPOPOTAS,MOVE_SLEEP_TALK
HIPPOPOTAS,MOVE_SNORE
HIPPOPOTAS,MOVE_SPIT_UP
HIPPOPOTAS,MOVE_STEALTH_ROCK
HIPPOPOTAS,MOVE_STOCKPILE
HIPPOPOTAS,MOVE_STOMPING_TANTRUM
HIPPOPOTAS,MOVE_STONE_EDGE
HIPPOPOTAS,MOVE_STRENGTH
HIPPOPOTAS,MOVE_SUBSTITUTE
HIPPOPOTAS,MOVE_SUNNY_DAY
HIPPOPOTAS,MOVE_SUPERPOWER
HIPPOPOTAS,MOVE_SWAGGER
HIPPOPOTAS,MOVE_SWALLOW
HIPPOPOTAS,MOVE_TACKLE
HIPPOPOTAS,MOVE_TAKE_DOWN
HIPPOPOTAS,MOVE_TERA_BLAST
HIPPOPOTAS,MOVE_THUNDER_FANG
HIPPOPOTAS,MOVE_TOXIC
HIPPOPOTAS,MOVE_WATER_PULSE
HIPPOPOTAS,MOVE_WEATHER_BALL
HIPPOPOTAS,MOVE_WHIRLWIND
HIPPOPOTAS,MOVE_YAWN
KOFFING,MOVE_ACID_SPRAY
KOFFING,MOVE_ASSURANCE
KOFFING,MOVE_ATTRACT
KOFFING,MOVE_BELCH
KOFFING,MOVE_BIDE
KOFFING,MOVE_BODY_SLAM
KOFFING,MOVE_CAPTIVATE
KOFFING,MOVE_CLEAR_SMOG
KOFFING,MOVE_CONFIDE
KOFFING,MOVE_CORROSIVE_GAS
KOFFING,MOVE_CURSE
KOFFING,MOVE_DARK_PULSE
KOFFING,MOVE_DESTINY_BOND
KOFFING,MOVE_DOUBLE_TEAM
KOFFING,MOVE_ENDURE
KOFFING,MOVE_EXPLOSION
KOFFING,MOVE_FACADE
KOFFING,MOVE_FIRE_BLAST
KOFFING,MOVE_FLAMETHROWER
KOFFING,MOVE_FLASH
KOFFING,MOVE_FRUSTRATION
KOFFING,MOVE_GRUDGE
KOFFING,MOVE_GUNK_SHOT
KOFFING,MOVE_GYRO_BALL
KOFFING,MOVE_HAZE
KOFFING,MOVE_HEADBUTT
KOFFING,MOVE_HIDDEN_POWER
KOFFING,MOVE_INCINERATE
KOFFING,MOVE_INFESTATION
KOFFING,MOVE_MEMENTO
KOFFING,MOVE_MIMIC
KOFFING,MOVE_NATURAL_GIFT
KOFFING,MOVE_PAIN_SPLIT
KOFFING,MOVE_PAYBACK
KOFFING,MOVE_POISON_GAS
KOFFING,MOVE_PROTECT
KOFFING,MOVE_PSYBEAM
KOFFING,MOVE_PSYWAVE
KOFFING,MOVE_RAGE
KOFFING,MOVE_RAIN_DANCE
KOFFING,MOVE_REST
KOFFING,MOVE_RETURN
KOFFING,MOVE_ROLLOUT
KOFFING,MOVE_ROUND
KOFFING,MOVE_SCARY_FACE
KOFFING,MOVE_SCREECH
KOFFING,MOVE_SECRET_POWER
KOFFING,MOVE_SELF_DESTRUCT
KOFFING,MOVE_SHADOW_BALL
KOFFING,MOVE_SHOCK_WAVE
KOFFING,MOVE_SLEEP_TALK
KOFFING,MOVE_SLUDGE
KOFFING,MOVE_SLUDGE_BOMB
KOFFING,MOVE_SLUDGE_WAVE
KOFFING,MOVE_SMOG
KOFFING,MOVE_SMOKESCREEN
KOFFING,MOVE_SNORE
KOFFING,MOVE_SPITE
KOFFING,MOVE_SPIT_UP
KOFFING,MOVE_STOCKPILE
KOFFING,MOVE_SUBSTITUTE
KOFFING,MOVE_SUNNY_DAY
KOFFING,MOVE_SWAGGER
KOFFING,MOVE_SWALLOW
KOFFING,MOVE_TACKLE
KOFFING,MOVE_TAKE_DOWN
KOFFING,MOVE_TAUNT
KOFFING,MOVE_TERA_BLAST
KOFFING,MOVE_THIEF
KOFFING,MOVE_THUNDER
KOFFING,MOVE_THUNDERBOLT
KOFFING,MOVE_TORMENT
KOFFING,MOVE_TOXIC
KOFFING,MOVE_TOXIC_SPIKES
KOFFING,MOVE_UPROAR
KOFFING,MOVE_VENOM_DRENCH
KOFFING,MOVE_VENOSHOCK
KOFFING,MOVE_WILL_O_WISP
KOFFING,MOVE_ZAP_CANNON
ZAMAZENTA,MOVE_AGILITY
ZAMAZENTA,MOVE_BITE
ZAMAZENTA,MOVE_BODY_PRESS
ZAMAZENTA,MOVE_BODY_SLAM
ZAMAZENTA,MOVE_BRICK_BREAK
ZAMAZENTA,MOVE_CLOSE_COMBAT
ZAMAZENTA,MOVE_COACHING
ZAMAZENTA,MOVE_CRUNCH
ZAMAZENTA,MOVE_DAZZLING_GLEAM
ZAMAZENTA,MOVE_DIG
ZAMAZENTA,MOVE_ENDURE
ZAMAZENTA,MOVE_FACADE
ZAMAZENTA,MOVE_FIRE_FANG
ZAMAZENTA,MOVE_FLASH_CANNON
ZAMAZENTA,MOVE_FOCUS_BLAST
ZAMAZENTA,MOVE_FOCUS_ENERGY
ZAMAZENTA,MOVE_GIGA_IMPACT
ZAMAZENTA,MOVE_GUARD_SWAP
ZAMAZENTA,MOVE_HEAVY_SLAM
ZAMAZENTA,MOVE_HELPING_HAND
ZAMAZENTA,MOVE_HOWL
ZAMAZENTA,MOVE_HYPER_BEAM
ZAMAZENTA,MOVE_HYPER_VOICE
ZAMAZENTA,MOVE_ICE_FANG
ZAMAZENTA,MOVE_IMPRISON
ZAMAZENTA,MOVE_IRON_DEFENSE
ZAMAZENTA,MOVE_IRON_HEAD
ZAMAZENTA,MOVE_IRON_TAIL
ZAMAZENTA,MOVE_LASER_FOCUS
ZAMAZENTA,MOVE_LIGHT_SCREEN
ZAMAZENTA,MOVE_METAL_BURST
ZAMAZENTA,MOVE_METAL_CLAW
ZAMAZENTA,MOVE_MOONBLAST
ZAMAZENTA,MOVE_PAYBACK
ZAMAZENTA,MOVE_PLAY_ROUGH
ZAMAZENTA,MOVE_POWER_SWAP
ZAMAZENTA,MOVE_PROTECT
ZAMAZENTA,MOVE_PSYCHIC_FANGS
ZAMAZENTA,MOVE_QUICK_ATTACK
ZAMAZENTA,MOVE_RAIN_DANCE
ZAMAZENTA,MOVE_REFLECT
ZAMAZENTA,MOVE_REST
ZAMAZENTA,MOVE_RETALIATE
ZAMAZENTA,MOVE_REVENGE
ZAMAZENTA,MOVE_REVERSAL
ZAMAZENTA,MOVE_ROAR
ZAMAZENTA,MOVE_ROUND
ZAMAZENTA,MOVE_SAFEGUARD
ZAMAZENTA,MOVE_SANDSTORM
ZAMAZENTA,MOVE_SCARY_FACE
ZAMAZENTA,MOVE_SLASH
ZAMAZENTA,MOVE_SLEEP_TALK
ZAMAZENTA,MOVE_SNARL
ZAMAZENTA,MOVE_SNORE
ZAMAZENTA,MOVE_SOLAR_BEAM
ZAMAZENTA,MOVE_STEEL_BEAM
ZAMAZENTA,MOVE_STONE_EDGE
ZAMAZENTA,MOVE_SUBSTITUTE
ZAMAZENTA,MOVE_SUNNY_DAY
ZAMAZENTA,MOVE_SWIFT
ZAMAZENTA,MOVE_TAIL_SLAP
ZAMAZENTA,MOVE_TAKE_DOWN
ZAMAZENTA,MOVE_TERA_BLAST
ZAMAZENTA,MOVE_THUNDER_FANG
ZAMAZENTA,MOVE_TRAILBLAZE
ZAMAZENTA,MOVE_WIDE_GUARD
ZAMAZENTA,MOVE_WILD_CHARGE
ZAMAZENTA,MOVE_WORK_UP
PIPLUP,MOVE_AERIAL_ACE
PIPLUP,MOVE_AGILITY
PIPLUP,MOVE_AQUA_RING
PIPLUP,MOVE_ATTRACT
PIPLUP,MOVE_BABY_DOLL_EYES
PIPLUP,MOVE_BIDE
PIPLUP,MOVE_BLIZZARD
PIPLUP,MOVE_BRICK_BREAK
PIPLUP,MOVE_BRINE
PIPLUP,MOVE_BUBBLE
PIPLUP,MOVE_BUBBLE_BEAM
PIPLUP,MOVE_CAPTIVATE
PIPLUP,MOVE_CHARM
PIPLUP,MOVE_CHILLING_WATER
PIPLUP,MOVE_CONFIDE
PIPLUP,MOVE_COVET
PIPLUP,MOVE_CUT
PIPLUP,MOVE_DEFOG
PIPLUP,MOVE_DIG
PIPLUP,MOVE_DISARMING_VOICE
PIPLUP,MOVE_DIVE
PIPLUP,MOVE_DOUBLE_EDGE
PIPLUP,MOVE_DOUBLE_HIT
PIPLUP,MOVE_DOUBLE_TEAM
PIPLUP,MOVE_DRILL_PECK
PIPLUP,MOVE_ECHOED_VOICE
PIPLUP,MOVE_ENDURE
PIPLUP,MOVE_FACADE
PIPLUP,MOVE_FEATHER_DANCE
PIPLUP,MOVE_FLAIL
PIPLUP,MOVE_FLING
PIPLUP,MOVE_FLIP_TURN
PIPLUP,MOVE_FRUSTRATION
PIPLUP,MOVE_FURY_ATTACK
PIPLUP,MOVE_GRASS_KNOT
PIPLUP,MOVE_GROWL
PIPLUP,MOVE_HAIL
PIPLUP,MOVE_HAZE
PIPLUP,MOVE_HEADBUTT
PIPLUP,MOVE_HELPING_HAND
PIPLUP,MOVE_HIDDEN_POWER
PIPLUP,MOVE_HYDRO_PUMP
PIPLUP,MOVE_ICE_BEAM
PIPLUP,MOVE_ICE_SPINNER
PIPLUP,MOVE_ICY_WIND
PIPLUP,MOVE_LIQUIDATION
PIPLUP,MOVE_MIST
PIPLUP,MOVE_MUD_SLAP
PIPLUP,MOVE_MUD_SPORT
PIPLUP,MOVE_NATURAL_GIFT
PIPLUP,MOVE_PECK
PIPLUP,MOVE_PLUCK
PIPLUP,MOVE_POUND
PIPLUP,MOVE_POWER_TRIP
PIPLUP,MOVE_PROTECT
PIPLUP,MOVE_PSYCH_UP
PIPLUP,MOVE_QUASH
PIPLUP,MOVE_RAIN_DANCE
PIPLUP,MOVE_REST
PIPLUP,MOVE_RETURN
PIPLUP,MOVE_ROCK_SMASH
PIPLUP,MOVE_ROCK_TOMB
PIPLUP,MOVE_ROOST
PIPLUP,MOVE_ROUND
PIPLUP,MOVE_SCALD
PIPLUP,MOVE_SECRET_POWER
PIPLUP,MOVE_SIGNAL_BEAM
PIPLUP,MOVE_SLEEP_TALK
PIPLUP,MOVE_SNORE
PIPLUP,MOVE_SNOWSCAPE
PIPLUP,MOVE_STEALTH_ROCK
PIPLUP,MOVE_SUBSTITUTE
PIPLUP,MOVE_SUPERSONIC
PIPLUP,MOVE_SURF
PIPLUP,MOVE_SWAGGER
PIPLUP,MOVE_SWIFT
PIPLUP,MOVE_TACKLE
PIPLUP,MOVE_TERA_BLAST
PIPLUP,MOVE_TOXIC
PIPLUP,MOVE_TRIPLE_AXEL
PIPLUP,MOVE_WATERFALL
PIPLUP,MOVE_WATER_GUN
PIPLUP,MOVE_WATER_PLEDGE
PIPLUP,MOVE_WATER_PULSE
PIPLUP,MOVE_WATER_SPORT
PIPLUP,MOVE_WEATHER_BALL
PIPLUP,MOVE_WHIRLPOOL
PIPLUP,MOVE_WORK_UP
PIPLUP,MOVE_YAWN
BLIPBUG,MOVE_INFESTATION
BLIPBUG,MOVE_RECOVER
BLIPBUG,MOVE_STICKY_WEB
BLIPBUG,MOVE_STRUGGLE_BUG
BLIPBUG,MOVE_SUPERSONIC
WINGULL,MOVE_ACROBATICS
WINGULL,MOVE_AERIAL_ACE
WINGULL,MOVE_AGILITY
WINGULL,MOVE_AIR_CUTTER
WINGULL,MOVE_AIR_SLASH
WINGULL,MOVE_AQUA_RING
WINGULL,MOVE_ATTRACT
WINGULL,MOVE_BLIZZARD
WINGULL,MOVE_BRAVE_BIRD
WINGULL,MOVE_BRINE
WINGULL,MOVE_CAPTIVATE
WINGULL,MOVE_CHILLING_WATER
WINGULL,MOVE_CONFIDE
WINGULL,MOVE_DEFOG
WINGULL,MOVE_DOUBLE_EDGE
WINGULL,MOVE_DOUBLE_TEAM
WINGULL,MOVE_DUAL_WINGBEAT
WINGULL,MOVE_ECHOED_VOICE
WINGULL,MOVE_ENDURE
WINGULL,MOVE_FACADE
WINGULL,MOVE_FEATHER_DANCE
WINGULL,MOVE_FLY
WINGULL,MOVE_FRUSTRATION
WINGULL,MOVE_GROWL
WINGULL,MOVE_GUST
WINGULL,MOVE_HAIL
WINGULL,MOVE_HELPING_HAND
WINGULL,MOVE_HIDDEN_POWER
WINGULL,MOVE_HURRICANE
WINGULL,MOVE_HYDRO_PUMP
WINGULL,MOVE_ICE_BEAM
WINGULL,MOVE_ICY_WIND
WINGULL,MOVE_KNOCK_OFF
WINGULL,MOVE_LIQUIDATION
WINGULL,MOVE_MIMIC
WINGULL,MOVE_MIST
WINGULL,MOVE_MUDDY_WATER
WINGULL,MOVE_MUD_SLAP
WINGULL,MOVE_NATURAL_GIFT
WINGULL,MOVE_OMINOUS_WIND
WINGULL,MOVE_PLUCK
WINGULL,MOVE_PROTECT
WINGULL,MOVE_PURSUIT
WINGULL,MOVE_QUICK_ATTACK
WINGULL,MOVE_RAIN_DANCE
WINGULL,MOVE_REST
WINGULL,MOVE_RETURN
WINGULL,MOVE_ROOST
WINGULL,MOVE_ROUND
WINGULL,MOVE_SCALD
WINGULL,MOVE_SECRET_POWER
WINGULL,MOVE_SHOCK_WAVE
WINGULL,MOVE_SKY_ATTACK
WINGULL,MOVE_SLEEP_TALK
WINGULL,MOVE_SNORE
WINGULL,MOVE_SNOWSCAPE
WINGULL,MOVE_SOAK
WINGULL,MOVE_STEEL_WING
WINGULL,MOVE_SUBSTITUTE
WINGULL,MOVE_SUPERSONIC
WINGULL,MOVE_SURF
WINGULL,MOVE_SWAGGER
WINGULL,MOVE_SWIFT
WINGULL,MOVE_TAILWIND
WINGULL,MOVE_TAKE_DOWN
WINGULL,MOVE_TERA_BLAST
WINGULL,MOVE_THIEF
WINGULL,MOVE_TOXIC
WINGULL,MOVE_TWISTER
WINGULL,MOVE_UPROAR
WINGULL,MOVE_U_TURN
WINGULL,MOVE_WATERFALL
WINGULL,MOVE_WATER_GUN
WINGULL,MOVE_WATER_PULSE
WINGULL,MOVE_WATER_SPORT
WINGULL,MOVE_WHIRLPOOL
WINGULL,MOVE_WIDE_GUARD
WINGULL,MOVE_WING_ATTACK
RUFFLET,MOVE_ACROBATICS
RUFFLET,MOVE_AERIAL_ACE
RUFFLET,MOVE_AGILITY
RUFFLET,MOVE_AIR_CUTTER
RUFFLET,MOVE_AIR_SLASH
RUFFLET,MOVE_ASSURANCE
RUFFLET,MOVE_ATTRACT
RUFFLET,MOVE_BODY_SLAM
RUFFLET,MOVE_BRAVE_BIRD
RUFFLET,MOVE_BULK_UP
RUFFLET,MOVE_CLOSE_COMBAT
RUFFLET,MOVE_CONFIDE
RUFFLET,MOVE_CRUSH_CLAW
RUFFLET,MOVE_CUT
RUFFLET,MOVE_DEFOG
RUFFLET,MOVE_DOUBLE_EDGE
RUFFLET,MOVE_DOUBLE_TEAM
RUFFLET,MOVE_DUAL_WINGBEAT
RUFFLET,MOVE_ENDURE
RUFFLET,MOVE_FACADE
RUFFLET,MOVE_FEATHER_DANCE
RUFFLET,MOVE_FLY
RUFFLET,MOVE_FRUSTRATION
RUFFLET,MOVE_FURY_ATTACK
RUFFLET,MOVE_HEAT_WAVE
RUFFLET,MOVE_HELPING_HAND
RUFFLET,MOVE_HIDDEN_POWER
RUFFLET,MOVE_HONE_CLAWS
RUFFLET,MOVE_HURRICANE
RUFFLET,MOVE_LEER
RUFFLET,MOVE_OMINOUS_WIND
RUFFLET,MOVE_PECK
RUFFLET,MOVE_PLUCK
RUFFLET,MOVE_PROTECT
RUFFLET,MOVE_QUICK_ATTACK
RUFFLET,MOVE_RAIN_DANCE
RUFFLET,MOVE_REST
RUFFLET,MOVE_RETALIATE
RUFFLET,MOVE_RETURN
RUFFLET,MOVE_ROCK_SLIDE
RUFFLET,MOVE_ROCK_SMASH
RUFFLET,MOVE_ROCK_TOMB
RUFFLET,MOVE_ROOST
RUFFLET,MOVE_ROUND
RUFFLET,MOVE_SCARY_FACE
RUFFLET,MOVE_SECRET_POWER
RUFFLET,MOVE_SHADOW_CLAW
RUFFLET,MOVE_SKY_DROP
RUFFLET,MOVE_SLASH
RUFFLET,MOVE_SLEEP_TALK
RUFFLET,MOVE_SNORE
RUFFLET,MOVE_STEEL_WING
RUFFLET,MOVE_STRENGTH
RUFFLET,MOVE_SUBSTITUTE
RUFFLET,MOVE_SUNNY_DAY
RUFFLET,MOVE_SUPERPOWER
RUFFLET,MOVE_SWAGGER
RUFFLET,MOVE_SWIFT
RUFFLET,MOVE_TAILWIND
RUFFLET,MOVE_TAKE_DOWN
RUFFLET,MOVE_TERA_BLAST
RUFFLET,MOVE_THRASH
RUFFLET,MOVE_TOXIC
RUFFLET,MOVE_TWISTER
RUFFLET,MOVE_U_TURN
RUFFLET,MOVE_WHIRLWIND
RUFFLET,MOVE_WING_ATTACK
RUFFLET,MOVE_WORK_UP
RUFFLET,MOVE_ZEN_HEADBUTT
SWADLOON,MOVE_AGILITY
SWADLOON,MOVE_AIR_SLASH
SWADLOON,MOVE_ATTRACT
SWADLOON,MOVE_BATON_PASS
SWADLOON,MOVE_BUG_BITE
SWADLOON,MOVE_BUG_BUZZ
SWADLOON,MOVE_CALM_MIND
SWADLOON,MOVE_CAMOUFLAGE
SWADLOON,MOVE_CHARM
